1.000000000000000000e+00 6.747415109506466058e-02 -9.297257024876512399e-02 5.422530494281629920e-02 2.472782016622353946e-02 1.723548477688085709e-02 2.170725632060217444e-02 1.683708653430240551e-02 1.146277551801311995e-02 1.631180405209502887e-02
1.100000000000000089e+00 1.316709808133532666e-01 -2.946673197771225439e-02 2.993785606505730210e-02 2.130047044749163593e-02 3.235873478067230469e-02 3.224964730190566647e-02 2.556038254788309608e-02 3.028155308562814618e-02 2.649054863173347374e-02
1.200000000000000178e+00 2.452862115874596405e-01 1.000417177755672377e-01 4.792416457952051317e-02 5.837684760260092309e-02 3.523147285171820270e-02 3.830339797203188151e-02 4.282204613661806658e-02 4.478307436552093901e-02 4.082480048484549151e-02
1.300000000000000044e+00 -7.463014432538847553e-02 -1.668042375710603042e-02 3.702169693117599025e-02 5.726299603142993855e-02 5.576688322343367060e-02 5.798976695009842863e-02 5.053941400251710236e-02 5.695678797208383881e-02 5.642682777881611461e-02
1.400000000000000133e+00 1.280074439319549562e-01 5.134019408350746355e-02 8.622574818774743355e-03 7.466085189058860316e-02 6.845050119518819587e-02 6.625670393457507024e-02 6.905147500912942049e-02 7.181234061421307158e-02 7.307316852354088510e-02
1.500000000000000000e+00 1.705888184016080278e-01 4.594500438915818247e-02 1.032923484757972965e-01 3.657205735419406800e-02 7.832952079423230463e-02 8.487648099012622127e-02 8.743123338693384317e-02 8.669114646897660426e-02 8.583393753487565669e-02
1.600000000000000089e+00 -3.770185865574743334e-02 8.495956462956952282e-02 1.001818387317856274e-01 1.012325861759650059e-01 1.107947877301030948e-01 1.068521311393662715e-01 9.924746033007179891e-02 9.929205971650613416e-02 1.011194925499029201e-01
1.700000000000000178e+00 2.537102198755791793e-01 1.118675971776917633e-01 1.542925610664164504e-01 7.740052222723327324e-02 1.198360487039416555e-01 1.071800056590296035e-01 1.169976663763240832e-01 1.145255533695035410e-01 1.174854238382473381e-01
1.800000000000000044e+00 5.277394825500908437e-03 2.025800967297797794e-01 1.479364679342265176e-01 1.122573254226156281e-01 1.463004481566116122e-01 1.260055019155755240e-01 1.320022070261329394e-01 1.330915017675128320e-01 1.325933943380871449e-01
1.900000000000000133e+00 1.809688917546470877e-01 9.080027099580106897e-02 1.263561713234971629e-01 1.611214631504213624e-01 1.521321457299673885e-01 1.469550966616601506e-01 1.501091712260171351e-01 1.481452806627279462e-01 1.469871631674352086e-01
2.000000000000000000e+00 3.448290889261224068e-01 1.925105056495803879e-01 1.690420507238540315e-01 1.667827001198016190e-01 1.458728161222371811e-01 1.677995535185171361e-01 1.636983030369715264e-01 1.590157837349259196e-01 1.600430089551232726e-01
2.100000000000000089e+00 4.727362012834693816e-01 1.854226284611746878e-01 1.779533646442380268e-01 1.449729681003023296e-01 1.673332314152270184e-01 1.744636023953816395e-01 1.710617023194254405e-01 1.733170379647764880e-01 1.727370584095713202e-01
2.200000000000000178e+00 2.222171707373727378e-01 1.131531781744367499e-01 1.838171359355630641e-01 1.932295802574169608e-01 1.774546296717973703e-01 1.861886950719139622e-01 1.896149133418954247e-01 1.820733104064344299e-01 1.823715007624386875e-01
2.300000000000000266e+00 1.354286014094689405e-01 2.081876752847637568e-01 1.958561117752412317e-01 1.669392515199984439e-01 1.820182136601988243e-01 1.926078174151885647e-01 1.997676464775827720e-01 1.945134826558624908e-01 1.928038488810911444e-01
2.400000000000000355e+00 2.885283814695580595e-01 1.241343450089113648e-01 1.859102533883454089e-01 1.993662826462820614e-01 1.917046798836792576e-01 2.043878532973336382e-01 1.977472731248456905e-01 1.976377638263692449e-01 2.005081742076826878e-01
2.500000000000000000e+00 6.378403592467679628e-02 1.238285731750277813e-01 2.214943223678115802e-01 2.056991784048848582e-01 2.078913711806729125e-01 1.968833062314313265e-01 2.027450335175081941e-01 2.052117423179720956e-01 2.039359004377987172e-01
2.600000000000000089e+00 2.888098901738987978e-01 2.471881561755524814e-01 2.185579944677532860e-01 2.195971776005821996e-01 2.109002510860853996e-01 2.141492874474272279e-01 2.117981916208948323e-01 2.103451648751789027e-01 2.088983037216828875e-01
2.700000000000000178e+00 3.205069551891706614e-01 2.814528368312948503e-01 2.248801652637742732e-01 1.947490819115895722e-01 2.269401693741858184e-01 2.071941944571730754e-01 2.069047529051271095e-01 2.069349586174902556e-01 2.109075692770680244e-01
2.800000000000000266e+00 2.089247720877914494e-01 1.525937171459217367e-01 2.114960189892407805e-01 1.975915995118046886e-01 2.057433516929952078e-01 2.120538131677502935e-01 2.028428067896045628e-01 2.047074673300261771e-01 2.066647719347060874e-01
2.900000000000000355e+00 1.849907847128991478e-01 2.378215526926255041e-01 1.983274387778251324e-01 2.231688441871043926e-01 2.057650478440184727e-01 2.007297132652818561e-01 2.026235716738707948e-01 2.018480632282279308e-01 2.042555549610539922e-01
3.000000000000000000e+00 1.548527247374362481e-01 1.895840444268070413e-01 2.419928737295924115e-01 1.910901609351314812e-01 1.834106717371365436e-01 2.091817596265666268e-01 1.951355478496042684e-01 1.929179966186310158e-01 1.963523803507786769e-01
3.100000000000000089e+00 2.989830924922727284e-01 2.030527771486236865e-01 1.803230734202486141e-01 2.194429981457454715e-01 1.867284560835105189e-01 1.841203423072551582e-01 1.830835188507331790e-01 1.850287408429185099e-01 1.849295334725054862e-01
3.200000000000000178e+00 7.016365976141927807e-02 2.067075949059101747e-01 1.417283464388977565e-01 1.865494374674152023e-01 1.684311461501930562e-01 1.735477820119380177e-01 1.712868508438325499e-01 1.719887755324417955e-01 1.704492037006606620e-01
3.300000000000000266e+00 1.835788045443767502e-01 2.274939167142504548e-01 1.962355436141594578e-01 1.177417968558184813e-01 1.521362348829708999e-01 1.606456177716921729e-01 1.605730731299060687e-01 1.535743519826054670e-01 1.558981142920942420e-01
3.400000000000000355e+00 1.357856990966829491e-01 5.771958855249052778e-02 1.301116770775858633e-01 1.249003012524554368e-01 1.371816596134257105e-01 1.374048060596082810e-01 1.330264758875167597e-01 1.396417122292802626e-01 1.375376789121157683e-01
3.500000000000000000e+00 1.210466152802221196e-01 1.788316263146852436e-01 1.148063846758694689e-01 1.244370776672144852e-01 1.158851346293736650e-01 1.207502614853161460e-01 1.155010956975996150e-01 1.122594637423292296e-01 1.149028545426724057e-01
3.600000000000000089e+00 1.832494254506890630e-01 4.122554662920489832e-02 9.000484548062655243e-02 7.477217105890895943e-02 8.579218349317332959e-02 8.741612860121847350e-02 8.071929150561407695e-02 9.083010960185726457e-02 9.051342840162884817e-02
3.700000000000000178e+00 1.549845944167062839e-01 1.047866917258990782e-01 5.664167992346381963e-02 5.581834310467611443e-02 6.775526089780886663e-02 6.660939976225288550e-02 6.186610841116138571e-02 6.370293984113344077e-02 5.948986012643729671e-02
3.800000000000000266e+00 8.530846572236761016e-02 -7.871126709608548822e-02 1.379807126288859834e-02 3.339328657267131434e-02 2.783110033948854589e-02 3.614926987899036437e-02 3.070352657737947591e-02 2.836842038720307352e-02 3.153269438224761551e-02
3.900000000000000355e+00 3.795613997975646331e-02 1.977172102739337134e-03 2.637059785289642966e-02 -7.623536715604006808e-03 -8.106657258699166008e-03 -7.922361380513295512e-03 -1.049348942640618808e-02 -1.434128999380692793e-03 -1.053628833604367421e-03
4.000000000000000000e+00 9.604046872435442750e-02 -2.343789138035417413e-02 -3.644881835765617639e-02 -2.772498670785479916e-02 -3.983486468913535056e-02 -4.613380839618788642e-02 -3.456780658195079264e-02 -4.014127017246794243e-02 -3.576298837309815210e-02
4.100000000000000533e+00 -6.606909111740659479e-02 -1.611609781041020706e-01 -7.383609945063260294e-02 -6.723131128121737077e-02 -6.399225282830189876e-02 -7.678082119703387443e-02 -7.678686546762128473e-02 -7.573188472655588421e-02 -7.568338731815184295e-02
4.200000000000000178e+00 -2.038115449722842087e-01 -6.502207919229816002e-02 -9.923411579734500720e-02 -9.252084518435177429e-02 -1.010969495529922269e-01 -1.186161165587605315e-01 -1.134668622496797646e-01 -1.143766107890164668e-01 -1.136221704353859580e-01
4.299999999999999822e+00 -2.234204564771190560e-01 -2.009398019438524141e-02 -2.186908597073001503e-01 -1.683647804273624426e-01 -1.621323460628170399e-01 -1.617747427600502164e-01 -1.604253231692456261e-01 -1.562208072578832874e-01 -1.545480876721223029e-01
4.400000000000000355e+00 -3.748045832540695121e-01 -1.140267473934970383e-01 -1.992353086890168989e-01 -1.915731576435404093e-01 -2.248387280555710355e-01 -1.958816719420870545e-01 -2.007694223107169551e-01 -1.986743903986373239e-01 -1.990541751808946602e-01
4.500000000000000000e+00 -3.082160221274848899e-01 -1.935926604427827824e-01 -2.673314161079854978e-01 -2.310292202495366487e-01 -2.367771081628406438e-01 -2.432949322021389915e-01 -2.468073542762765082e-01 -2.418326423501767908e-01 -2.432964085238912832e-01
4.600000000000000533e+00 -3.685104042610725106e-01 -2.554226014088927244e-01 -2.797745246808059916e-01 -2.991047166029248694e-01 -2.888381229389110350e-01 -2.888689379513844080e-01 -2.847132264423311576e-01 -2.887703092145083583e-01 -2.887971753015494136e-01
4.700000000000000178e+00 -4.519864088602343344e-01 -4.270592382635038931e-01 -3.154297287738594968e-01 -3.377995287178185424e-01 -3.484443928019265169e-01 -3.350399838536348707e-01 -3.387046477975267922e-01 -3.342928868801188780e-01 -3.362554860523087608e-01
4.800000000000000711e+00 -3.785366572878316460e-01 -4.005708142517530601e-01 -3.660674069645932782e-01 -3.964677235109955733e-01 -3.943746101543149640e-01 -3.804254028089548156e-01 -3.866438800567997824e-01 -3.829770592684532682e-01 -3.824723626434034518e-01
4.900000000000000355e+00 -5.768874459498705143e-01 -4.682280156695775020e-01 -4.177089903776282642e-01 -4.183862240429888635e-01 -4.386605765276789803e-01 -4.149576681645888998e-01 -4.311163585763171935e-01 -4.307436565979266829e-01 -4.290760284229550026e-01
5.000000000000000000e+00 -5.648589060673647744e-01 -5.668322776457735968e-01 -5.049452323611969273e-01 -4.914905324686104637e-01 -4.960643330401224294e-01 -4.671974247303246619e-01 -4.786085275682217532e-01 -4.758749106123347228e-01 -4.749919884752530352e-01
5.100000000000000533e+00 -5.821170576294381060e-01 -5.507470352828141014e-01 -4.887059895582600566e-01 -5.345588600334044704e-01 -5.359168261730377081e-01 -5.219665940837140417e-01 -5.159975773731620974e-01 -5.220157402303752248e-01 -5.247181411692227737e-01
5.200000000000000178e+00 -4.309555939647831679e-01 -5.122769303949316066e-01 -5.985983079390028161e-01 -5.679248052673248059e-01 -5.635768756356530629e-01 -5.672759058883173333e-01 -5.666100175926198634e-01 -5.678427502443287311e-01 -5.691622743831930009e-01
5.300000000000000711e+00 -5.348561055702787392e-01 -6.929932897824973015e-01 -6.017910657105149941e-01 -6.222878035283674336e-01 -6.192945942908357759e-01 -6.176408963156868603e-01 -6.112123408753918907e-01 -6.146305208659786912e-01 -6.134718389075419775e-01
5.400000000000000355e+00 -6.861098396567766322e-01 -6.589345595067483963e-01 -6.501324511228638858e-01 -6.718144139952368921e-01 -6.494684536268888753e-01 -6.534495589983495556e-01 -6.475881184760855502e-01 -6.567146684547670032e-01 -6.573635852532266899e-01
5.500000000000000000e+00 -6.972576190488223302e-01 -5.319551074320776340e-01 -7.841591628257653657e-01 -7.099661355991156997e-01 -6.917701701169424178e-01 -7.069479817309163305e-01 -6.987310200573190189e-01 -6.980469405500420166e-01 -6.989894107609458951e-01
5.600000000000000533e+00 -7.468766118261904730e-01 -7.037609080523001825e-01 -7.742890020199793000e-01 -7.969103013038540961e-01 -7.216684471323018268e-01 -7.520558551418586868e-01 -7.363921494333627304e-01 -7.429094058664034161e-01 -7.418527523250031397e-01
5.700000000000000178e+00 -9.108568323993204707e-01 -7.533302555855507787e-01 -7.660287860231845825e-01 -7.959095430317240094e-01 -7.692719566785692908e-01 -7.872638673889206240e-01 -7.771921861243272778e-01 -7.817448464129403973e-01 -7.806572062063590334e-01
5.800000000000000711e+00 -6.509968582247204205e-01 -8.301168052060226010e-01 -8.527610877462070693e-01 -8.058265047591339769e-01 -8.225291857960230768e-01 -8.250361660262591768e-01 -8.150521984494244476e-01 -8.207081631141694977e-01 -8.196841426325427449e-01
5.900000000000000355e+00 -7.762191283826893606e-01 -8.453450127964076133e-01 -8.447541355719048184e-01 -8.197752217330556146e-01 -8.376531113995276945e-01 -8.633491170694937988e-01 -8.502335920803641978e-01 -8.528914423363000985e-01 -8.538000043916686987e-01
6.000000000000000000e+00 -7.832927853749550584e-01 -9.130332069555689989e-01 -8.685973576884652436e-01 -8.703295151047780731e-01 -8.751985919999413222e-01 -8.852545264117404056e-01 -8.849962840834459943e-01 -8.865944578067874726e-01 -8.842080075977001297e-01
6.100000000000000533e+00 -7.353454782222588193e-01 -9.868947211313799928e-01 -9.058450983612046370e-01 -9.008706674113886592e-01 -9.064986890987080104e-01 -9.127582017826382232e-01 -9.111081888379680693e-01 -9.165577261895063721e-01 -9.129141804363607449e-01
6.200000000000000178e+00 -9.948810246410195735e-01 -9.054232665060671925e-01 -9.634682151219269297e-01 -9.205016824532741282e-01 -9.662919141621540975e-01 -9.330787634311136225e-01 -9.401655931498498209e-01 -9.411249357374454894e-01 -9.408093987302393879e-01
6.300000000000000711e+00 -9.796644162985647108e-01 -9.528049460055458830e-01 -9.973324725158201343e-01 -9.792956877442179353e-01 -9.890400537721205643e-01 -9.633532869572251078e-01 -9.625080901823431789e-01 -9.657493366871149343e-01 -9.670931160147778760e-01
6.400000000000000355e+00 -8.627832038453103758e-01 -9.717977744868052659e-01 -1.046325013863552922e+00 -9.811157908566771058e-01 -9.787328477835460783e-01 -9.874289375976236238e-01 -9.846403953510501905e-01 -9.850507663930238023e-01 -9.865876585520482189e-01
6.500000000000000000e+00 -1.064509294216640090e+00 -9.139655625393789951e-01 -9.784524523203648183e-01 -9.550921212148544281e-01 -1.012999857669615089e+00 -1.008806733270652956e+00 -1.008206885662535468e+00 -1.010666279052274463e+00 -1.005600436459345381e+00
6.600000000000000533e+00 -1.175993173210271747e+00 -1.053128479209561874e+00 -9.818246393475401623e-01 -1.031982914889844727e+00 -1.014307402506739342e+00 -1.011589843263010824e+00 -1.021136180164905705e+00 -1.017843751431715571e+00 -1.020899483062407409e+00
6.700000000000000178e+00 -9.979547661924325075e-01 -9.966089559131312559e-01 -1.017979403549571504e+00 -1.024929127763854586e+00 -1.032006475400117029e+00 -1.037151459481793436e+00 -1.035703312494870465e+00 -1.031500938804734258e+00 -1.031683071101022531e+00
6.800000000000000711e+00 -1.055996827755072864e+00 -1.040485368115658948e+00 -1.110019512957944210e+00 -1.056687485820014372e+00 -1.033110877048766030e+00 -1.039682142172987600e+00 -1.032010335995465766e+00 -1.041332375737278992e+00 -1.042705855007096671e+00
6.900000000000000355e+00 -9.441527750516721662e-01 -1.019124298334095124e+00 -1.104405475054056618e+00 -1.016907758084212521e+00 -1.045912424959110298e+00 -1.040212508535834690e+00 -1.040246547897415885e+00 -1.048137141017313922e+00 -1.046953569018002517e+00
7.000000000000000000e+00 -9.482485191556784265e-01 -1.008975455280083811e+00 -1.068598294078845434e+00 -1.025612345385501945e+00 -1.042898010674740528e+00 -1.057921092640810024e+00 -1.051378260124772090e+00 -1.051518792958897830e+00 -1.052327660157826639e+00
7.100000000000000533e+00 -1.001410547794100658e+00 -1.018372664884596546e+00 -1.090675551943027566e+00 -1.062352774583408044e+00 -1.058366677346513685e+00 -1.046185379897678347e+00 -1.053461495740131593e+00 -1.050592536351048878e+00 -1.051310918873362032e+00
7.200000000000000178e+00 -9.623256034823702842e-01 -9.747984529248460150e-01 -9.846339168547624254e-01 -1.082686035010562708e+00 -1.058465560079743240e+00 -1.041888358408087578e+00 -1.050574130347742274e+00 -1.050738034682232369e+00 -1.051379930679336550e+00
7.300000000000000711e+00 -1.122270377189435564e+00 -1.117888279676557017e+00 -1.077204081187509210e+00 -1.055094282858800803e+00 -1.059506802832477446e+00 -1.049454861225394442e+00 -1.045957177950644468e+00 -1.045920148073349765e+00 -1.046180555951932600e+00
7.400000000000000355e+00 -1.194754193632879158e+00 -1.026260426431732986e+00 -9.825520514090024804e-01 -1.056788768113674282e+00 -1.035013070886157127e+00 -1.035117035722934897e+00 -1.039009974817586057e+00 -1.038409512902829235e+00 -1.039357180296942795e+00
7.500000000000000000e+00 -9.647552930918799063e-01 -1.055018474200269063e+00 -1.048116282117078635e+00 -1.063324241080871868e+00 -1.037571628176041649e+00 -1.024052190289531206e+00 -1.030383756151010077e+00 -1.024708001597029350e+00 -1.028326365936153675e+00
7.600000000000000533e+00 -1.044339198021174919e+00 -1.183800765136985289e+00 -1.003678501217688313e+00 -1.023484533556479725e+00 -1.017824510829930196e+00 -1.022964812129193435e+00 -1.014872930842808607e+00 -1.018482207430006392e+00 -1.018086532680398948e+00
7.700000000000000178e+00 -1.055762234058545523e+00 -1.018014849326715376e+00 -9.893989061309553801e-01 -1.020012806369765102e+00 -1.006043016207821328e+00 -1.000534615395027416e+00 -1.003753547686561998e+00 -1.005942664075604398e+00 -1.005784740398041555e+00
7.800000000000000711e+00 -1.086540961458075438e+00 -9.413840401160816773e-01 -1.009024073771538355e+00 -1.027795761474291858e+00 -9.786157078869066606e-01 -9.881237071254579396e-01 -9.919663832889440425e-01 -9.913779622683889237e-01 -9.913825784213725623e-01
7.900000000000000355e+00 -9.222696326737240824e-01 -1.020547467795074326e+00 -1.020857349387958024e+00 -9.710438113214580058e-01 -9.616572804532852459e-01 -9.796905759737913888e-01 -9.730877557456935056e-01 -9.765056891109715753e-01 -9.760766276232585303e-01
8.000000000000000000e+00 -9.155792869560557268e-01 -9.432430123233384034e-01 -9.497558447680308769e-01 -9.460762022035712482e-01 -9.543638910160046063e-01 -9.598998383831788273e-01 -9.583533184646779723e-01 -9.568332826104489763e-01 -9.577140155631433949e-01
8.099999999999999645e+00 -1.004022612415275795e+00 -9.146499029546811821e-01 -9.136554069310380832e-01 -9.524275141323327309e-01 -9.495734455865485479e-01 -9.331117027883581994e-01 -9.399875952386631539e-01 -9.409722335796800730e-01 -9.411560457415193426e-01
8.200000000000001066e+00 -1.064198863841851805e+00 -9.529266221683472260e-01 -9.090162196596783817e-01 -9.231948783225559785e-01 -9.143197607348737543e-01 -9.245884966406665573e-01 -9.190242698096513507e-01 -9.265470182750108474e-01 -9.239014324989988092e-01
8.300000000000000711e+00 -1.223522581890633010e+00 -9.124302990317061379e-01 -8.998342020401305374e-01 -8.873007629233452542e-01 -9.098187398558744698e-01 -8.969689100800545267e-01 -9.038295878215872881e-01 -9.033329808238994563e-01 -9.047196219786377558e-01
8.400000000000000355e+00 -8.952693142229537493e-01 -8.704931085411914404e-01 -9.509149193661969868e-01 -8.783012779916822277e-01 -8.865106654442207468e-01 -8.985235951389765052e-01 -8.870062510932474886e-01 -8.874858699681170693e-01 -8.857901452172148860e-01
8.500000000000000000e+00 -9.226475212738076692e-01 -9.899287030382937225e-01 -8.516718649117634987e-01 -8.819514852192427146e-01 -8.714398601356049268e-01 -8.729446254337962507e-01 -8.677160865850107596e-01 -8.697642588145521048e-01 -8.687187122214767854e-01
8.599999999999999645e+00 -8.027290118059372537e-01 -8.233567730051143396e-01 -8.707077585731785030e-01 -8.845246277502648580e-01 -8.615388141997224469e-01 -8.506865318447126567e-01 -8.468606337980982834e-01 -8.511090247883777993e-01 -8.518773340234917502e-01
8.700000000000001066e+00 -6.615402651222130892e-01 -8.365894287067570101e-01 -8.669270089644354194e-01 -8.206454409317486265e-01 -8.293199226110898881e-01 -8.356293334374812476e-01 -8.337140112514130896e-01 -8.356234698734844590e-01 -8.354323407145649583e-01
8.800000000000000711e+00 -8.642287379586127694e-01 -8.164521629866406949e-01 -7.934621078041285136e-01 -7.974443929465270253e-01 -8.267744464648807412e-01 -8.129022358431237105e-01 -8.183638035822582424e-01 -8.170736599594817795e-01 -8.194781766354022334e-01
8.900000000000000355e+00 -6.800484958002592784e-01 -7.653704620934770331e-01 -7.828563352545636622e-01 -8.091684168553998635e-01 -8.133406129369542548e-01 -8.095191708847065959e-01 -8.028688249790891795e-01 -8.077171748290662423e-01 -8.058532265518214555e-01
9.000000000000000000e+00 -7.196331908024233837e-01 -8.056117613115648668e-01 -8.029455473729562032e-01 -7.982013206131551852e-01 -7.963231583287552207e-01 -8.039862118515823664e-01 -7.971634589312767138e-01 -7.910407885740252665e-01 -7.934831223251057608e-01
9.099999999999999645e+00 -8.386500994670134101e-01 -7.690325279131291492e-01 -7.793546905332122687e-01 -7.628844214703225379e-01 -7.815989339607833930e-01 -7.752550137100679972e-01 -7.837071689830168442e-01 -7.831973100045920289e-01 -7.802584920087373144e-01
9.200000000000001066e+00 -5.947540296285289685e-01 -7.739087246265662356e-01 -7.648781285967530819e-01 -7.698671359339986919e-01 -7.726892847153437049e-01 -7.809503571914517828e-01 -7.729264505008247577e-01 -7.708099505398339213e-01 -7.743541387831892608e-01
9.300000000000000711e+00 -6.731155174094203275e-01 -7.575092850719730153e-01 -7.467071310305521958e-01 -7.803770356811787767e-01 -7.648989145970475079e-01 -7.681752593038297938e-01 -7.660857874029207704e-01 -7.657124733711497822e-01 -7.644086417801416733e-01
9.400000000000000355e+00 -8.494777633878416445e-01 -8.037110906818043521e-01 -8.102166869402926963e-01 -7.618765928175303959e-01 -7.670280456918666667e-01 -7.627795460310743403e-01 -7.623035309250080216e-01 -7.626637855495260743e-01 -7.607763450827262908e-01
9.500000000000000000e+00 -8.432660386434764899e-01 -8.072682156591441949e-01 -7.642133980646615976e-01 -7.348221541914764510e-01 -7.536234012523663761e-01 -7.584580047110687229e-01 -7.572501121832729831e-01 -7.581789354328956065e-01 -7.578730521536352072e-01
9.600000000000001421e+00 -8.828969653300042797e-01 -7.857546700677180418e-01 -7.546613893868692191e-01 -7.692240799654078698e-01 -7.438032724813927743e-01 -7.555531287417515118e-01 -7.646862041310427127e-01 -7.604608812247428684e-01 -7.584565883587957025e-01
9.700000000000001066e+00 -7.392628235501562672e-01 -8.961330954346521382e-01 -7.658623644677725606e-01 -7.523963432683175023e-01 -7.466673427764952686e-01 -7.604190531021036703e-01 -7.627751358887190358e-01 -7.592801544012157677e-01 -7.601312523466227100e-01
9.800000000000000711e+00 -7.717387550644930760e-01 -8.192096189100256387e-01 -8.122363878711085228e-01 -7.639024389296841244e-01 -7.767383467531958630e-01 -7.664802068734921647e-01 -7.677157064127320130e-01 -7.630166621561338403e-01 -7.645474064178267026e-01
9.900000000000000355e+00 -5.747649715053761987e-01 -8.087611299833463718e-01 -7.368264267319414307e-01 -7.727121307913219495e-01 -7.833044563381539316e-01 -7.728358887564961144e-01 -7.725234400773968169e-01 -7.700112954909802410e-01 -7.739249241479624342e-01
1.000000000000000000e+01 -8.556299944488270359e-01 -7.609726211481429026e-01 -8.308788923706962315e-01 -7.716006342302320631e-01 -7.811225619231642048e-01 -7.749706422674734752e-01 -7.825353967362920216e-01 -7.831314014672928758e-01 -7.830663291449359020e-01
